id,user_id,restaurant_id,order_date,order_time,status,subtotal,delivery_fee,discount_amount,order_total,items_count,city
1230,201,4,2025-08-06,11:19:00,completed,90.72,6.60,10.10,87.22,5,New York
1231,134,40,2024-11-28,17:54:00,completed,27.12,3.23,0.26,30.09,2,Denver
1232,337,16,2023-06-24,18:47:00,completed,32.83,4.90,3.47,34.26,1,Seattle
1233,302,32,2024-01-12,20:17:00,completed,69.63,3.04,5.00,67.67,4,San Francisco
1234,76,2,2023-10-18,17:07:00,completed,18.82,4.01,7.74,15.09,6,New York
1235,318,29,2023-02-13,15:08:00,completed,71.51,3.88,11.78,63.61,3,Miami
1236,257,33,2023-08-04,15:57:00,completed,46.91,2.81,7.87,41.85,3,San Francisco
1237,336,47,2024-07-30,15:29:00,completed,76.22,3.89,9.15,70.96,3,Los Angeles
1238,202,5,2025-07-27,23:41:00,completed,89.23,5.53,2.16,92.60,6,New York
1239,260,50,2024-11-05,18:16:00,completed,41.98,7.28,4.18,45.08,5,Los Angeles
1240,207,5,2023-02-16,10:54:00,completed,35.15,5.83,5.99,34.99,6,New York
1241,244,21,2025-02-17,13:49:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1242,122,7,2025-07-10,12:46:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
1243,216,5,2023-03-05,19:16:00,completed,80.66,2.86,9.16,74.36,5,New York
1244,324,2,2025-08-03,12:20:00,completed,51.26,3.17,7.65,46.78,5,New York
1245,103,13,2023-09-16,17:28:00,completed,34.69,6.21,5.21,35.69,5,Boston
1246,99,6,2024-08-19,10:40:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
1247,50,14,2023-02-04,22:08:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1248,185,50,2024-02-22,19:34:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1249,175,12,2024-11-29,21:58:00,completed,57.08,3.45,2.49,58.04,4,Boston
1250,257,23,2024-01-01,19:57:00,completed,28.20,2.84,5.13,25.91,4,Austin
1251,37,37,2023-03-22,12:50:00,completed,25.47,4.99,0.62,29.84,5,Denver
1252,170,2,2023-08-18,23:18:00,refunded,0.00,0.00,0.00,0.00,0,New York
1253,129,25,2024-12-21,15:04:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1254,81,19,2023-03-18,18:36:00,completed,56.31,5.56,3.75,58.12,5,Seattle
1255,30,35,2024-12-15,11:37:00,completed,85.89,3.82,0.36,89.35,3,San Francisco
1256,216,17,2023-07-25,15:56:00,completed,28.31,5.24,8.81,24.74,6,Seattle
1257,32,16,2024-05-20,11:51:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
1258,313,45,2025-05-05,22:51:00,completed,90.60,7.25,7.18,90.67,5,Atlanta
1259,42,36,2024-05-05,12:17:00,completed,25.70,4.98,2.70,27.98,3,Denver
1260,221,31,2023-11-07,22:54:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1261,117,2,2025-08-11,10:01:00,completed,78.04,5.17,10.32,72.89,6,New York
1262,10,36,2024-05-08,10:24:00,completed,69.46,4.65,5.12,68.99,2,Denver
1263,60,29,2023-05-01,19:57:00,completed,32.33,4.68,0.70,36.31,2,Miami
1264,48,38,2023-01-11,13:26:00,completed,83.74,6.47,6.82,83.39,1,Denver
1265,128,4,2023-03-20,10:08:00,completed,38.91,4.07,7.23,35.75,2,New York
1266,150,9,2024-09-12,16:30:00,completed,66.59,2.88,11.26,58.21,2,Chicago
1267,254,46,2025-01-22,23:22:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1268,113,29,2024-12-31,14:23:00,completed,39.66,5.77,6.32,39.11,3,Miami
1269,164,45,2024-07-08,18:06:00,completed,84.63,6.03,7.46,83.20,3,Atlanta
1270,41,14,2025-07-22,12:53:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1271,119,20,2025-01-29,18:13:00,completed,71.64,6.44,0.43,77.65,2,Seattle
1272,226,42,2025-02-21,17:07:00,completed,79.89,3.85,7.06,76.68,3,Atlanta
1273,44,4,2023-10-13,23:39:00,completed,19.39,4.41,5.33,18.47,2,New York
1274,106,25,2023-07-08,20:27:00,completed,66.87,2.66,9.16,60.37,1,Austin
1275,312,49,2025-07-03,15:59:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1276,135,49,2024-08-28,13:48:00,completed,71.71,5.61,10.39,66.93,6,Los Angeles
1277,30,7,2024-07-20,16:46:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
1278,148,35,2024-04-19,16:36:00,completed,74.91,3.80,11.52,67.19,4,San Francisco
1279,122,9,2025-07-18,10:17:00,completed,88.37,2.93,3.00,88.30,5,Chicago
1280,152,22,2024-08-07,16:02:00,completed,44.77,5.80,9.39,41.18,5,Austin
1281,7,8,2023-11-11,19:42:00,completed,37.57,3.39,5.55,35.41,4,Chicago
1282,5,30,2023-02-07,15:30:00,completed,59.19,4.54,6.95,56.78,1,Miami
1283,142,40,2024-07-18,15:04:00,completed,37.09,6.43,3.11,40.41,4,Denver
1284,66,15,2024-10-07,12:09:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1285,336,4,2023-08-27,11:41:00,completed,68.65,6.80,6.96,68.49,1,New York
1286,284,46,2023-08-22,10:45:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
1287,132,2,2024-11-25,23:54:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1288,277,46,2023-02-15,19:15:00,completed,23.73,4.72,6.13,22.32,2,Los Angeles
1289,105,21,2024-08-07,15:53:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1290,213,5,2024-10-19,16:56:00,completed,19.83,5.53,4.32,21.04,4,New York
1291,334,24,2024-04-26,14:39:00,completed,45.25,3.95,1.80,47.40,5,Austin
1292,14,7,2024-09-15,13:51:00,completed,70.97,6.21,9.40,67.78,6,Chicago
1293,177,14,2024-01-23,23:37:00,completed,71.74,4.41,11.97,64.18,1,Boston
1294,40,15,2024-08-01,18:36:00,completed,72.31,5.19,1.45,76.05,5,Boston
1295,27,39,2024-04-28,20:33:00,completed,41.45,3.48,6.90,38.03,2,Denver
1296,169,16,2025-03-29,22:23:00,completed,41.30,7.36,8.32,40.34,4,Seattle
1297,210,24,2023-03-23,15:35:00,completed,85.68,5.77,7.26,84.19,4,Austin
1298,215,15,2024-08-06,23:52:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1299,276,16,2025-03-06,16:43:00,completed,28.22,3.80,3.44,28.58,3,Seattle
1300,61,6,2024-02-23,16:32:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
1301,295,32,2024-10-09,22:12:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1302,233,1,2023-06-20,11:26:00,completed,59.04,7.15,8.91,57.28,2,New York
1303,18,28,2023-01-25,21:10:00,refunded,0.00,0.00,0.00,0.00,0,Miami
1304,68,33,2025-06-06,18:58:00,completed,49.25,3.14,8.36,44.03,2,San Francisco
1305,151,8,2023-12-11,23:57:00,completed,63.05,3.04,8.67,57.42,1,Chicago
1306,182,29,2025-07-21,16:40:00,completed,79.78,3.95,5.73,78.00,2,Miami
1307,94,47,2025-02-23,19:58:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1308,261,6,2023-06-05,10:37:00,completed,67.87,4.77,3.85,68.79,2,Chicago
1309,261,47,2024-08-25,14:49:00,completed,40.00,4.21,6.77,37.44,5,Los Angeles
1310,297,33,2025-05-14,16:18:00,completed,41.57,3.39,1.72,43.24,6,San Francisco
1311,108,28,2024-06-15,14:36:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1312,161,7,2023-12-22,14:10:00,completed,38.26,4.69,10.62,32.33,3,Chicago
1313,133,39,2025-02-10,11:59:00,completed,38.62,2.98,6.63,34.97,5,Denver
1314,87,2,2024-09-04,10:57:00,completed,77.13,2.53,9.99,69.67,1,New York
1315,190,14,2023-10-16,19:27:00,completed,56.55,6.66,3.54,59.67,1,Boston
1316,62,29,2025-06-29,16:31:00,completed,81.97,7.47,8.78,80.66,1,Miami
1317,182,6,2025-02-01,22:14:00,completed,42.21,5.04,3.31,43.94,6,Chicago
1318,263,44,2025-03-06,11:45:00,completed,84.03,2.69,1.21,85.51,6,Atlanta
1319,267,21,2023-07-14,23:35:00,completed,82.94,2.68,7.61,78.01,1,Austin
1320,126,9,2024-08-23,16:55:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
1321,345,13,2023-09-29,17:09:00,completed,31.85,4.98,1.58,35.25,6,Boston
1322,46,34,2025-05-27,21:47:00,completed,50.14,4.95,7.33,47.76,6,San Francisco
1323,92,3,2024-03-04,21:16:00,completed,64.70,3.67,4.18,64.19,5,New York
1324,337,12,2025-06-17,14:53:00,completed,39.62,4.93,9.56,34.99,4,Boston
1325,307,23,2024-07-10,17:18:00,completed,26.32,6.90,9.06,24.16,3,Austin
1326,215,29,2023-11-30,13:42:00,completed,31.04,7.28,7.93,30.39,3,Miami
1327,204,46,2023-05-12,22:56:00,completed,77.55,4.95,4.94,77.56,2,Los Angeles
1328,15,19,2023-10-02,18:13:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1329,210,4,2024-07-29,22:20:00,completed,41.50,4.46,5.30,40.66,4,New York
1330,134,4,2023-10-02,17:46:00,completed,65.08,2.73,5.37,62.44,2,New York
1331,294,11,2024-07-02,13:49:00,completed,88.14,5.57,3.96,89.75,5,Boston
1332,277,2,2025-08-31,21:01:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1333,47,50,2024-12-22,15:58:00,completed,74.68,2.82,0.59,76.91,2,Los Angeles
1334,186,35,2023-07-23,12:53:00,completed,81.62,3.65,9.62,75.65,3,San Francisco
1335,170,27,2023-08-09,18:46:00,completed,19.01,6.73,9.06,16.68,5,Miami
1336,53,33,2024-02-12,22:31:00,completed,38.95,2.62,7.58,33.99,6,San Francisco
1337,127,3,2023-10-06,21:07:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1338,194,42,2024-02-15,12:52:00,completed,37.98,2.92,0.89,40.01,6,Atlanta
1339,213,2,2023-01-16,21:53:00,completed,86.00,2.98,7.06,81.92,4,New York
1340,100,39,2025-05-29,14:50:00,completed,55.91,2.62,3.29,55.24,2,Denver
1341,52,17,2024-11-02,19:30:00,completed,49.79,3.61,4.88,48.52,3,Seattle
1342,248,19,2025-07-18,21:34:00,completed,46.30,7.47,8.73,45.04,3,Seattle
1343,280,46,2023-04-21,17:14:00,completed,19.84,6.36,5.37,20.83,4,Los Angeles
1344,289,7,2024-10-20,14:21:00,completed,64.61,2.92,6.73,60.80,2,Chicago
1345,251,38,2023-09-13,11:09:00,completed,80.02,5.12,10.08,75.06,2,Denver
1346,31,50,2024-05-20,14:26:00,completed,43.00,3.25,3.86,42.39,5,Los Angeles
1347,307,27,2025-06-11,10:17:00,completed,73.87,6.47,6.55,73.79,3,Miami
1348,334,16,2023-11-26,17:45:00,completed,59.06,6.20,8.80,56.46,1,Seattle
1349,218,45,2023-03-21,16:08:00,completed,29.99,6.24,1.99,34.24,4,Atlanta
1350,59,3,2025-06-25,16:31:00,completed,77.43,4.94,8.99,73.38,5,New York
1351,215,26,2023-01-10,14:07:00,completed,39.77,7.11,8.12,38.76,5,Miami
1352,166,40,2025-06-29,15:36:00,completed,28.47,5.12,2.45,31.14,5,Denver
1353,191,34,2024-09-11,14:30:00,completed,87.28,7.14,8.64,85.78,2,San Francisco
1354,85,34,2025-01-02,23:30:00,completed,48.81,3.25,0.80,51.26,1,San Francisco
1355,160,45,2023-07-12,13:44:00,completed,51.94,2.97,7.50,47.41,5,Atlanta
1356,81,5,2023-12-25,20:35:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1357,177,41,2023-01-15,13:17:00,completed,85.45,4.63,8.75,81.33,3,Atlanta
1358,320,50,2024-02-17,14:35:00,completed,66.79,2.89,1.83,67.85,6,Los Angeles
1359,111,18,2023-07-02,14:36:00,completed,76.97,5.44,9.19,73.22,3,Seattle
1360,295,50,2025-05-23,19:38:00,completed,77.74,6.86,8.02,76.58,4,Los Angeles
1361,108,11,2023-01-03,22:14:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1362,47,40,2023-05-31,12:10:00,completed,18.02,2.89,11.64,9.27,2,Denver
1363,262,29,2024-03-11,20:30:00,completed,55.03,3.09,6.72,51.40,4,Miami
1364,198,46,2024-04-30,15:19:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1365,163,34,2023-03-22,19:53:00,completed,30.29,5.67,3.33,32.63,2,San Francisco
1366,224,36,2024-03-28,17:44:00,completed,68.72,5.29,5.22,68.79,3,Denver
1367,92,2,2025-06-05,15:54:00,completed,67.58,6.14,2.57,71.15,5,New York
1368,98,25,2024-01-19,12:59:00,completed,18.79,4.71,6.31,17.19,1,Austin
1369,301,20,2023-12-03,11:58:00,completed,36.78,7.11,7.28,36.61,1,Seattle
1370,332,18,2024-10-19,17:25:00,completed,69.47,3.77,7.50,65.74,5,Seattle
1371,16,46,2025-08-07,17:38:00,completed,54.28,4.87,10.50,48.65,5,Los Angeles
1372,54,3,2024-01-14,10:39:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1373,79,46,2025-01-23,12:55:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1374,43,27,2025-05-04,23:07:00,completed,65.17,2.81,1.17,66.81,5,Miami
1375,143,13,2024-11-01,19:47:00,completed,79.96,6.74,3.80,82.90,6,Boston
1376,87,38,2025-01-09,15:33:00,completed,67.17,4.58,8.01,63.74,1,Denver
1377,34,13,2025-04-24,22:32:00,completed,37.73,3.36,0.53,40.56,5,Boston
1378,102,45,2024-06-01,16:11:00,completed,80.32,7.21,3.73,83.80,5,Atlanta
1379,180,8,2023-12-16,17:36:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
1380,45,37,2025-08-10,17:05:00,completed,24.70,6.15,2.23,28.62,5,Denver
1381,321,2,2025-02-24,12:50:00,completed,65.21,4.80,10.53,59.48,2,New York
1382,158,44,2024-10-19,23:12:00,completed,72.62,4.05,4.55,72.12,3,Atlanta
1383,92,18,2023-05-24,19:20:00,completed,79.81,3.86,2.39,81.28,3,Seattle
1384,133,45,2024-03-26,14:05:00,completed,60.82,4.24,7.70,57.36,4,Atlanta
1385,324,44,2025-05-01,12:02:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
1386,300,25,2023-06-09,18:36:00,completed,69.96,4.23,9.73,64.46,3,Austin
1387,107,22,2024-12-17,18:35:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1388,138,6,2024-06-09,22:13:00,completed,52.61,2.66,1.38,53.89,6,Chicago
1389,324,12,2024-05-01,12:29:00,completed,45.55,4.39,7.06,42.88,1,Boston
1390,166,45,2023-04-18,20:22:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1391,5,11,2024-03-07,17:21:00,completed,84.82,3.44,4.30,83.96,2,Boston
1392,240,35,2023-07-10,22:01:00,completed,63.63,5.47,8.33,60.77,6,San Francisco
1393,205,31,2025-05-04,13:16:00,completed,62.47,4.91,4.81,62.57,1,San Francisco
1394,120,49,2025-08-15,18:06:00,completed,75.28,7.27,4.81,77.74,1,Los Angeles
1395,84,33,2023-06-20,14:56:00,completed,69.62,5.12,11.42,63.32,5,San Francisco
1396,72,9,2024-11-10,15:50:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
1397,47,20,2025-03-22,22:09:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1398,235,26,2023-06-19,17:00:00,completed,32.83,3.36,3.69,32.50,2,Miami
1399,121,14,2024-03-23,11:46:00,completed,68.67,6.73,4.49,70.91,4,Boston
1400,82,23,2023-04-13,17:35:00,completed,69.71,7.06,8.02,68.75,4,Austin
1401,125,49,2025-07-27,11:24:00,completed,74.47,3.17,9.28,68.36,3,Los Angeles
1402,346,47,2025-06-12,16:38:00,completed,23.30,4.94,8.89,19.35,5,Los Angeles
1403,14,15,2025-06-25,19:11:00,completed,45.32,4.20,9.88,39.64,5,Boston
1404,307,49,2024-02-12,11:41:00,completed,55.00,2.72,3.62,54.10,1,Los Angeles
1405,174,25,2024-10-31,12:27:00,completed,41.02,5.88,5.77,41.13,3,Austin
1406,216,12,2023-06-17,16:43:00,completed,25.88,6.53,4.16,28.25,6,Boston
1407,52,42,2025-06-02,16:51:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1408,83,21,2023-05-12,19:32:00,completed,51.65,4.93,11.52,45.06,4,Austin
1409,217,50,2023-02-25,14:27:00,completed,64.92,5.52,9.63,60.81,4,Los Angeles
1410,258,24,2025-03-10,17:45:00,completed,57.59,4.32,9.43,52.48,4,Austin
1411,273,49,2024-01-28,23:43:00,completed,18.51,7.24,8.49,17.26,3,Los Angeles
1412,102,33,2025-04-12,19:46:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1413,223,4,2024-04-20,14:02:00,completed,54.23,4.34,10.67,47.90,6,New York
1414,190,17,2024-03-11,15:43:00,completed,78.62,5.21,2.14,81.69,3,Seattle
1415,214,2,2024-04-02,15:19:00,completed,62.09,4.29,0.44,65.94,6,New York
1416,203,16,2023-06-29,11:34:00,completed,71.78,5.66,5.17,72.27,3,Seattle
1417,177,30,2024-12-06,19:15:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1418,269,37,2024-04-14,10:04:00,completed,20.83,5.55,8.69,17.69,1,Denver
1419,196,33,2025-01-12,11:21:00,refunded,0.00,0.00,0.00,0.00,0,San Francisco
1420,155,28,2024-02-15,10:11:00,refunded,0.00,0.00,0.00,0.00,0,Miami
1421,132,47,2024-10-30,21:56:00,completed,85.51,7.33,9.52,83.32,5,Los Angeles
1422,134,20,2024-09-22,18:34:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1423,125,45,2025-03-29,10:23:00,completed,33.93,7.18,3.30,37.81,6,Atlanta
1424,96,18,2024-05-28,20:02:00,completed,85.32,5.89,3.27,87.94,4,Seattle
1425,107,2,2025-03-11,16:42:00,completed,37.76,5.50,11.71,31.55,3,New York
1426,50,15,2023-08-19,10:45:00,completed,22.72,3.94,8.54,18.12,4,Boston
1427,302,27,2024-10-12,19:21:00,completed,53.19,5.29,4.12,54.36,3,Miami
1428,178,29,2023-06-05,17:54:00,completed,33.59,5.99,8.08,31.50,3,Miami
1429,207,3,2024-11-07,23:36:00,refunded,0.00,0.00,0.00,0.00,0,New York
1430,324,32,2024-07-28,15:05:00,completed,90.88,4.35,3.50,91.73,3,San Francisco
1431,232,44,2024-04-23,10:09:00,completed,30.34,4.26,5.18,29.42,1,Atlanta
1432,146,36,2025-01-31,17:15:00,completed,57.78,4.39,11.39,50.78,1,Denver
1433,50,26,2023-08-12,13:07:00,completed,31.22,3.30,9.33,25.19,6,Miami
1434,206,36,2024-02-23,15:48:00,completed,84.63,3.89,9.25,79.27,6,Denver
1435,55,43,2025-06-24,20:40:00,completed,41.52,5.18,4.71,41.99,4,Atlanta
1436,254,49,2024-04-20,14:52:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
1437,81,12,2024-02-14,14:00:00,completed,42.72,4.82,2.07,45.47,1,Boston
1438,197,38,2024-10-30,16:26:00,completed,65.09,5.59,1.66,69.02,5,Denver
1439,258,6,2024-09-05,19:46:00,completed,19.69,5.55,2.00,23.24,6,Chicago
1440,242,44,2023-04-04,15:01:00,completed,83.38,5.77,6.62,82.53,2,Atlanta
1441,83,30,2024-01-13,21:55:00,completed,52.94,6.06,2.40,56.60,2,Miami
1442,151,5,2025-07-04,10:13:00,completed,51.98,5.92,5.32,52.58,2,New York
1443,91,30,2024-05-27,20:07:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1444,170,11,2023-09-08,17:46:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1445,4,48,2023-02-03,20:43:00,completed,56.46,4.85,4.62,56.69,4,Los Angeles
1446,134,46,2024-07-04,11:45:00,completed,65.88,5.17,0.28,70.77,4,Los Angeles
1447,31,19,2025-04-11,16:53:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1448,21,24,2024-02-14,21:59:00,completed,66.07,4.64,1.49,69.22,2,Austin
1449,135,49,2025-04-25,19:48:00,completed,71.43,4.33,7.88,67.88,2,Los Angeles
1450,125,31,2023-08-04,14:06:00,completed,69.33,4.79,8.51,65.61,2,San Francisco
1451,134,22,2023-10-30,21:28:00,completed,51.33,3.79,3.30,51.82,1,Austin
1452,72,10,2024-06-18,14:01:00,completed,45.44,4.31,3.49,46.26,6,Chicago
1453,82,37,2024-10-11,14:30:00,completed,67.82,3.27,9.66,61.43,2,Denver
1454,76,39,2023-10-27,23:24:00,completed,34.87,6.75,7.00,34.62,2,Denver
1455,300,1,2023-09-23,15:46:00,completed,82.40,5.08,5.72,81.76,2,New York
1456,177,42,2023-06-09,19:54:00,completed,56.73,4.39,11.11,50.01,6,Atlanta
1457,87,34,2024-05-08,12:30:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1458,8,43,2025-08-27,11:21:00,completed,33.28,3.25,7.30,29.23,6,Atlanta
1459,62,42,2023-07-21,15:31:00,completed,85.54,7.03,10.08,82.49,5,Atlanta
1460,117,48,2023-07-27,15:42:00,completed,64.35,7.26,6.09,65.52,3,Los Angeles
1461,284,35,2025-05-16,21:34:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1462,29,29,2024-08-03,18:15:00,completed,77.00,3.41,11.24,69.17,2,Miami
1463,117,45,2025-01-04,17:11:00,completed,63.08,5.26,1.10,67.24,2,Atlanta
1464,33,9,2024-06-19,14:03:00,completed,36.05,6.31,5.73,36.63,1,Chicago
1465,275,4,2023-11-23,22:40:00,completed,53.39,4.71,5.71,52.39,1,New York
1466,278,38,2023-08-09,19:31:00,completed,18.71,4.65,10.86,12.50,6,Denver
1467,227,50,2024-10-20,13:37:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1468,315,49,2024-04-12,10:16:00,completed,62.50,4.96,2.12,65.34,5,Los Angeles
1469,248,33,2023-10-18,20:19:00,completed,57.38,4.21,8.13,53.46,5,San Francisco
1470,159,41,2024-03-26,11:48:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
1471,250,1,2023-11-23,18:30:00,completed,31.23,6.30,8.08,29.45,1,New York
1472,227,22,2024-10-15,20:34:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1473,100,50,2023-04-22,22:14:00,completed,55.13,4.10,6.36,52.87,1,Los Angeles
1474,154,40,2023-08-04,19:43:00,completed,29.57,6.33,9.43,26.47,2,Denver
1475,313,43,2023-06-10,15:33:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
1476,335,39,2025-03-18,16:49:00,completed,34.93,3.81,11.21,27.53,3,Denver
1477,190,10,2023-11-10,15:46:00,completed,73.15,4.75,5.10,72.80,4,Chicago
1478,214,1,2025-02-19,16:03:00,refunded,0.00,0.00,0.00,0.00,0,New York
1479,182,42,2025-04-04,12:29:00,completed,19.44,6.02,2.50,22.96,6,Atlanta
1480,132,19,2025-05-02,15:01:00,completed,76.53,4.13,6.72,73.94,2,Seattle
1481,111,40,2024-05-30,17:54:00,completed,23.51,3.30,8.67,18.14,6,Denver
1482,304,31,2025-08-27,10:49:00,completed,68.90,7.04,5.84,70.10,3,San Francisco
1483,311,38,2024-01-20,10:06:00,completed,43.36,5.19,5.26,43.29,3,Denver
1484,57,31,2023-05-18,21:04:00,completed,75.37,4.57,1.82,78.12,2,San Francisco
1485,302,20,2024-08-10,13:35:00,completed,36.15,5.36,9.15,32.36,3,Seattle
1486,286,34,2025-04-16,14:44:00,completed,75.14,2.84,9.43,68.55,6,San Francisco
1487,161,24,2025-07-15,22:28:00,completed,33.90,4.11,2.73,35.28,3,Austin
1488,171,13,2024-11-24,21:16:00,completed,73.33,2.62,1.43,74.52,4,Boston
1489,219,26,2025-04-05,17:51:00,completed,57.10,7.06,6.15,58.01,1,Miami
1490,290,28,2023-02-02,18:55:00,completed,76.47,4.96,6.90,74.53,6,Miami
1491,35,48,2023-03-19,19:05:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
1492,58,35,2023-06-12,22:32:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1493,45,37,2025-08-02,17:39:00,completed,32.13,2.87,8.21,26.79,3,Denver
1494,239,29,2025-06-29,21:09:00,completed,23.40,5.74,4.08,25.06,5,Miami
1495,222,2,2024-02-16,19:18:00,completed,79.29,2.59,2.70,79.18,4,New York
1496,78,17,2025-05-26,13:37:00,completed,42.17,4.79,7.98,38.98,5,Seattle
1497,182,46,2025-06-07,19:09:00,completed,28.97,4.04,1.21,31.80,5,Los Angeles
1498,309,3,2025-03-09,12:34:00,completed,23.13,6.85,11.14,18.84,6,New York
1499,107,13,2023-11-07,12:27:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1500,120,14,2025-03-01,15:01:00,completed,84.52,4.70,10.01,79.21,4,Boston
1501,14,29,2025-06-07,21:54:00,completed,46.15,4.73,4.79,46.09,2,Miami
1502,195,38,2025-04-14,11:05:00,refunded,0.00,0.00,0.00,0.00,0,Denver
1503,260,38,2025-01-11,18:07:00,completed,33.51,7.20,8.89,31.82,3,Denver
1504,163,27,2023-07-15,13:05:00,completed,44.63,3.78,1.34,47.07,4,Miami
1505,9,1,2024-01-25,22:26:00,completed,81.45,4.27,11.35,74.37,1,New York
1506,223,42,2023-11-04,13:44:00,completed,65.63,4.45,5.66,64.42,3,Atlanta
1507,332,21,2023-02-16,12:54:00,completed,59.78,3.14,1.87,61.05,6,Austin
1508,241,49,2023-02-09,10:38:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1509,339,19,2024-01-16,19:26:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1510,215,12,2023-06-28,18:09:00,completed,77.96,3.41,10.55,70.82,1,Boston
1511,84,2,2024-05-24,13:19:00,completed,45.62,6.71,7.46,44.87,1,New York
1512,14,22,2023-01-30,17:02:00,completed,28.68,4.54,6.47,26.75,5,Austin
1513,269,11,2023-06-11,11:00:00,completed,34.48,4.60,0.80,38.28,4,Boston
1514,238,27,2025-05-26,18:28:00,completed,62.64,5.68,3.74,64.58,4,Miami
1515,132,9,2023-11-27,20:34:00,completed,63.41,6.08,5.73,63.76,6,Chicago
1516,293,13,2023-05-09,13:32:00,completed,87.73,3.63,0.99,90.37,1,Boston
1517,207,19,2025-06-27,19:06:00,completed,36.55,6.15,3.61,39.09,6,Seattle
1518,237,43,2024-08-27,18:33:00,completed,83.39,6.30,1.58,88.11,4,Atlanta
1519,192,43,2023-05-29,19:47:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
1520,18,48,2025-07-16,22:24:00,completed,76.77,7.40,0.17,84.00,6,Los Angeles
1521,18,16,2023-06-15,16:20:00,completed,53.58,6.79,2.25,58.12,5,Seattle
1522,208,29,2023-08-08,17:39:00,completed,50.55,6.22,7.87,48.90,5,Miami
1523,173,22,2025-07-02,12:16:00,completed,82.53,6.36,5.48,83.41,1,Austin
1524,343,22,2025-02-20,18:16:00,completed,45.04,5.71,11.58,39.17,2,Austin
1525,49,15,2024-04-13,23:07:00,completed,70.74,3.13,4.17,69.70,4,Boston
1526,224,36,2025-08-20,11:55:00,refunded,0.00,0.00,0.00,0.00,0,Denver
1527,94,26,2025-04-19,18:12:00,completed,68.36,6.38,2.38,72.36,6,Miami
1528,182,34,2024-09-07,22:09:00,completed,57.26,2.73,6.40,53.59,5,San Francisco
1529,118,45,2025-08-27,18:10:00,completed,25.41,3.33,7.61,21.13,5,Atlanta
1530,116,49,2025-01-03,12:34:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
1531,313,28,2025-05-28,13:17:00,completed,89.72,4.50,4.68,89.54,5,Miami
